sample,0,1,2,3,4,5,6,7,8,9,client
ERS848743,0.19158785773084,-3.243771149102725,3.060031033076682,-4.664362743881576,-2.490452263907472,2.978411086016115,1.515290998871103,1.049473525900555,0.6099538336320675,-1.0251497096361828,PRJEB10878
ERS848675,16.066251546578123,2.6485131274774343,-1.3389028164508832,0.9299108194330624,-2.866341677293084,-1.202605748658896,-2.806831929112174,-8.093285487521207,-1.8788619443010317,-5.722072819735917,PRJEB10878
ERS848693,-4.332541383374337,13.111692887778284,-2.265828750882669,-11.808717687956758,8.697723895180308,-14.711347424100014,-0.4040059098165385,2.75096311232584,-1.711556835125594,-0.0928194562087391,PRJEB10878
ERS848742,-0.2714252481288811,-2.8719444637819387,1.5306283413867914,-1.3649586737706727,-1.547681593324398,3.9551572150828864,3.463624470845529,-0.8073431998426595,0.9381696830583824,-1.1969585877591846,PRJEB10878
ERS848727,-0.6960275709482351,-5.565316209039026,1.432161189497167,-1.3305959888914334,-2.73141857078059,3.7915856084205135,1.9582452266848345,1.0344723117326469,1.0698920571210788,-0.5150917193791757,PRJEB10878
ERS848659,8.412396545794683,6.808106975684508,3.412928006433782,1.7231883958259369,-2.918811353341353,1.843681134668012,2.597767418504484,-5.117478489491299,3.4151791221537837,3.293348802309152,PRJEB10878
ERS848632,6.312631101596304,11.874891593420182,-9.347551166045765,-11.097054965804013,12.48708506642564,-10.044389514698771,4.5679918798878685,5.535084002080958,3.222296047644205,-2.216915308298688,PRJEB10878
ERS848623,15.032463645191832,6.427252215178526,-6.5362721506435975,-4.402749117290054,1.326883690120717,-5.600716773453254,0.6363929612234344,-2.9155734403818707,-6.200427007112886,-13.7991493268857,PRJEB10878
ERS848734,-1.0462307710677623,-4.1137185513100425,0.7770190363751381,-0.8261635665139851,-4.357654472809781,4.4875817896982735,1.7265368121317546,2.276497307315201,1.2076844482347877,0.4589041136282154,PRJEB10878
ERS848624,5.85580313508545,5.04383418434211,2.816071927011847,1.607387651827905,-2.552652315461544,2.8704586481257297,3.358882523084828,-5.649401794800928,3.80362042321772,2.024908609454721,PRJEB10878
ERS848618,-1.6383733377958252,-9.020338999988798,2.855268088812161,-2.1233574190789604,-3.20957675177151,4.126335861685222,2.0415499574769327,1.560179669808488,0.3284430459088932,-1.4675905986391975,PRJEB10878
ERS848662,0.1363425188824469,-5.370939137861368,2.266030646446121,-2.1626268282723915,-1.8016085449313453,4.141149789544341,1.8290022582571723,0.3085700635775473,0.8409095314512545,-1.0078049460857497,PRJEB10878
ERS848732,-20.44745526587244,15.907971317229311,3.152460975194798,-11.292259891404594,5.00950970918783,-13.269993189470185,-5.477392642076206,0.199709070391589,-9.385751911495522,0.4100413658064543,PRJEB10878
ERS848728,0.1356327402418407,-4.838417701098918,3.0502386172408458,-4.935506298462343,-2.712000330609734,3.520670146098547,2.1094247412487226,1.479230690851778,-0.122875072675007,-1.6705613153191885,PRJEB10878
ERS848639,-7.781722444107188,14.415893805007135,-0.3157252199632409,-12.934896594163137,9.259941668748612,-13.829505543403654,-1.497267937248797,1.3789540811912122,-4.381136630940317,-0.5341957759695731,PRJEB10878
ERS848721,3.312788710823238,0.35092514604989,1.409033947964062,2.606743914024668,-3.85684108341292,1.2457117145854375,1.924192303357774,-1.4019615965533905,2.486222260317316,3.3716126747415265,PRJEB10878
ERS848720,-15.546984386464745,14.756868278789304,2.257051888886304,-9.717395373338151,10.007161036023213,-14.148040375203587,-5.516824616063683,-0.9534113515579532,-6.10949433251525,-0.7193409068605015,PRJEB10878
ERS848655,-0.5250140701567539,-6.371432101014202,2.7753767459329746,-2.527366461072463,-3.539573448583124,3.721303415428329,1.858760594682016,1.823793659152635,1.196253476589782,-0.6324449015626796,PRJEB10878
ERS848694,3.262005712341192,11.860889706578469,-7.1175098075557,-10.903309506353052,11.848454474189872,-11.144178425449915,3.868461365677412,5.301559626994499,1.952381782023977,-0.2282605550307122,PRJEB10878
ERS436817,-2.8762537141753493,-6.14908097996924,-2.916705848979916,4.176677895995377,-0.4798238166311809,-3.329312307584812,-2.820487870656222,1.7190545053414723,0.0771649383627847,2.050488032134457,PRJEB6070
ERS436838,5.873736794748524,-4.7802768957805,-6.309457250206606,0.5584683972847465,6.075491844515741,-4.378448205612646,4.003869007758164,8.182409441460047,6.32687468543301,1.6753433272348506,PRJEB6070
ERS436793,-2.3851296861797784,-8.759867962678632,0.7510185190817132,-0.8621393270282974,0.8173821316628354,0.3226195079214914,-0.2753647549434126,-0.1430539569202846,0.6944537964630699,-0.762572111948186,PRJEB6070
ERS436737,5.716415483708564,-7.2609218623216,-6.398495371505748,2.2960648058472986,5.907942662318169,-3.6679702180777913,1.682876302040219,0.5813328940022767,0.6790230312237191,0.987615955453945,PRJEB6070
ERS436712,-3.5370931971589488,-10.34908593595571,1.6320874054010466,-2.949592398154807,-1.3312181573208783,2.157358571112464,-0.03395282969087,1.6874805628957867,-0.5938136688925626,-0.6849346731441289,PRJEB6070
ERS436826,7.118416606242304,-8.278919483847476,-8.018082307024123,6.7666766295437695,-0.5188501068829197,-3.419964056252435,-3.4124109336092285,2.1361458938631217,-4.8456954983552345,-5.666922102034205,PRJEB6070
